id_caso	codigo_dane_municipio	municipio	departamento	agno	mes	dia	id_persona	sexo	etnia	ocupacion	calidad_victima	tipo_poblacion	militante_politico	grupo_armado	descripcion_grupo_armado	situacion_victima	edad
368236	95001	SAN JOSE DEL GUAVIARE	GUAVIARE	2003	07	09	409670	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
368237	47001	SANTA MARTA	MAGDALENA	2003	07	10	409671	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368239	47053	ARACATACA	MAGDALENA	2003	07	10	409673	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
368240	86571	PUERTO GUZMAN	PUTUMAYO	2003	07	11	409674	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
368241	47980	ZONA BANANERA	MAGDALENA	2003	07	11	409675	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368242	47980	ZONA BANANERA	MAGDALENA	2003	07	11	409676	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368243	47980	ZONA BANANERA	MAGDALENA	2003	07	11	409677	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368244	05425	MACEO	ANTIOQUIA	2003	07	12	409678	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
368245	86865	VALLE DEL GUAMUEZ	PUTUMAYO	2003	07	12	409679	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
368246	52540	POLICARPA	NARIÑO	2003	07	12	409680	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368247	13006	ACHI	BOLIVAR	2003	07	12	409681	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368248	47053	ARACATACA	MAGDALENA	2003	07	12	409682	Hombre		Sin Informacion	Civil					Desconocida	29 a 39
368249	05001	MEDELLIN	ANTIOQUIA	2003	07	13	409683	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
368250	73616	RIOBLANCO	TOLIMA	2003	07	13	409684	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
368251	05001	MEDELLIN	ANTIOQUIA	2003	07	13	409685	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368252	47053	ARACATACA	MAGDALENA	2003	07	13	409686	Hombre		Sin Informacion	Civil					Desconocida	18 a 28
368253	54810	TIBU	NORTE DE SANTANDER	2003	07	15	409687	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
368254	13894	ZAMBRANO	BOLIVAR	2003	07	15	409688	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368255	99773	CUMARIBO	VICHADA	2003	07	15	409689	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368256	15325	GUAYATA	BOYACA	2003	07	15	409690	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
368257	05425	MACEO	ANTIOQUIA	2003	07	15	409691	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
368258	70508	OVEJAS	SUCRE	2003	07	15	409692	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368259	20517	PAILITAS	CESAR	2003	07	16	409693	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368260	13001	CARTAGENA DE INDIAS	BOLIVAR	2003	07	16	409694	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368261	47555	PLATO	MAGDALENA	2003	07	16	409695	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368262	47980	ZONA BANANERA	MAGDALENA	2003	07	16	409696	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	29 a 39
368263	47268	EL RETEN	MAGDALENA	2003	07	16	409697	Hombre		Sin Informacion	Civil					Desconocida	40 a 59
368264	47288	FUNDACION	MAGDALENA	2003	07	16	409698	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368265	47980	ZONA BANANERA	MAGDALENA	2003	07	16	409699	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368266	86865	VALLE DEL GUAMUEZ	PUTUMAYO	2003	07	16	409700	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
368267	47980	ZONA BANANERA	MAGDALENA	2003	07	16	409701	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368269	54670	SAN CALIXTO	NORTE DE SANTANDER	2003	07	17	409703	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
368270	47980	ZONA BANANERA	MAGDALENA	2003	07	17	409704	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
368271	05045	APARTADO	ANTIOQUIA	2003	07	19	409705	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368272	47001	SANTA MARTA	MAGDALENA	2003	07	19	409706	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368273	13894	ZAMBRANO	BOLIVAR	2003	07	19	409707	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368274	13894	ZAMBRANO	BOLIVAR	2003	07	20	409708	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
368275	47001	SANTA MARTA	MAGDALENA	2003	07	20	409709	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
368276	13683	SANTA ROSA	BOLIVAR	2003	07	20	409710	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
368277	27245	EL CARMEN DE ATRATO	CHOCO	2003	07	20	450915	Mujer		Sin Informacion	Civil					Viva	40 a 59
368278	25718	SASAIMA	CUNDINAMARCA	2003	07	21	409712	Mujer		Sin Informacion	Civil	Lider Comunitario				Desconocida	
368279	25718	SASAIMA	CUNDINAMARCA	2003	07	21	409713	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
368280	13894	ZAMBRANO	BOLIVAR	2003	07	21	409714	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368281	19100	BOLIVAR	CAUCA	2003	07	23	409715	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368282	47555	PLATO	MAGDALENA	2003	07	23	409716	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368283	47555	PLATO	MAGDALENA	2003	07	23	409717	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368284	47707	SANTA ANA	MAGDALENA	2003	07	23	409718	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368285	73319	GUAMO	TOLIMA	2003	07	23	409719	Mujer		Estudiante	Civil					Muerta	13 a 17
368286	52540	POLICARPA	NARIÑO	2003	07	24	409720	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368287	05604	REMEDIOS	ANTIOQUIA	2003	07	25	409721	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368289	54553	PUERTO SANTANDER	NORTE DE SANTANDER	2003	07	25	409723	Mujer		Sin Informacion	Civil					Muerta	13 a 17
368290	81794	TAME	ARAUCA	2003	07	27	409724	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368291	47001	SANTA MARTA	MAGDALENA	2003	07	27	409725	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368292	47001	SANTA MARTA	MAGDALENA	2003	07	27	409726	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
368293	47745	SITIONUEVO	MAGDALENA	2003	07	27	409727	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368294	47053	ARACATACA	MAGDALENA	2003	07	28	409728	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368295	47980	ZONA BANANERA	MAGDALENA	2003	07	29	409729	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
368296	20550	PELAYA	CESAR	2003	07	30	409730	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368297	52418	LOS ANDES	NARIÑO	2003	07	31	409731	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368298	95001	SAN JOSE DEL GUAVIARE	GUAVIARE	2003	07	31	409732	Mujer		Sin Informacion	Civil					Desconocida	
368299	05837	TURBO	ANTIOQUIA	2003	08	01	409733	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	7 a 12
368300	17614	RIOSUCIO	CALDAS	2003	08	01	409734	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368301	41306	GIGANTE	HUILA	2003	08	01	409735	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
368302	17614	RIOSUCIO	CALDAS	2003	08	01	409736	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368303	13212	CORDOBA	BOLIVAR	2003	08	01	409737	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368304	18205	CURILLO	CAQUETA	2003	08	01	409738	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368305	19110	BUENOS AIRES	CAUCA	2003	08	01	409739	Hombre	Afrocolombiano	Sin Informacion	Civil					Desconocida	
368306	19110	BUENOS AIRES	CAUCA	2003	08	01	409740	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	13 a 17
368307	54001	CUCUTA	NORTE DE SANTANDER	2003	08	01	409741	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368308	73411	LIBANO	TOLIMA	2003	08	01	409742	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368310	95001	SAN JOSE DEL GUAVIARE	GUAVIARE	2003	08	01	409744	Hombre		Sin Informacion	Civil					Desconocida	7 a 12
368311	86568	PUERTO ASIS	PUTUMAYO	2003	08	01	409745	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368312	05642	SALGAR	ANTIOQUIA	2003	08	01	409746	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368314	18029	ALBANIA	CAQUETA	2003	08	01	409748	Mujer		Sin Informacion	Civil					Muerta	
368315	18205	CURILLO	CAQUETA	2003	08	02	409749	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368316	27615	RIOSUCIO	CHOCO	2003	08	02	409750	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	18 a 28
368317	47555	PLATO	MAGDALENA	2003	08	02	409751	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368318	54670	SAN CALIXTO	NORTE DE SANTANDER	2003	08	02	409752	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
368319	47288	FUNDACION	MAGDALENA	2003	08	02	409753	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
368320	13683	SANTA ROSA	BOLIVAR	2003	08	03	409754	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
368321	05425	MACEO	ANTIOQUIA	2003	08	03	409755	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368322	13042	ARENAL	BOLIVAR	2003	08	03	409756	Mujer		Sin Informacion	Civil					Muerta	
368323	47551	PIVIJAY	MAGDALENA	2003	08	04	409757	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
368324	52540	POLICARPA	NARIÑO	2003	08	04	409758	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368325	47053	ARACATACA	MAGDALENA	2003	08	05	409759	Hombre		Sin Informacion	Civil					Desconocida	29 a 39
368326	47189	CIENAGA	MAGDALENA	2003	08	05	409760	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368327	05690	SANTO DOMINGO	ANTIOQUIA	2003	08	06	409761	Mujer		Sin Informacion	Civil					Desconocida	
368328	05690	SANTO DOMINGO	ANTIOQUIA	2003	08	06	409762	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
368329	47555	PLATO	MAGDALENA	2003	08	07	409763	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368330	47001	SANTA MARTA	MAGDALENA	2003	08	07	409764	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368331	05425	MACEO	ANTIOQUIA	2003	08	07	409765	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368332	05055	ARGELIA	ANTIOQUIA	2003	08	07	409766	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
368333	47555	PLATO	MAGDALENA	2003	08	08	409767	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368334	19110	BUENOS AIRES	CAUCA	2003	08	10	409768	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	13 a 17
368335	54172	CHINACOTA	NORTE DE SANTANDER	2003	08	10	409769	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368336	47189	CIENAGA	MAGDALENA	2003	08	10	409770	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
368337	19532	PATIA	CAUCA	2003	08	10	409771	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368338	13042	ARENAL	BOLIVAR	2003	08	10	409772	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	
368339	13042	ARENAL	BOLIVAR	2003	08	10	409773	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	13 a 17
368340	47268	EL RETEN	MAGDALENA	2003	08	10	409774	Hombre		Sin Informacion	Civil					Desconocida	18 a 28
368341	73411	LIBANO	TOLIMA	2003	08	10	409775	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368342	47053	ARACATACA	MAGDALENA	2003	08	10	409776	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368343	47268	EL RETEN	MAGDALENA	2003	08	10	409777	Hombre		Sin Informacion	Civil					Desconocida	18 a 28
368344	47268	EL RETEN	MAGDALENA	2003	08	10	409778	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368345	47288	FUNDACION	MAGDALENA	2003	08	10	409779	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
368346	47268	EL RETEN	MAGDALENA	2003	08	10	409780	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368347	47001	SANTA MARTA	MAGDALENA	2003	08	12	409781	Mujer		Personal de Salud	Civil					Viva	29 a 39
368348	52540	POLICARPA	NARIÑO	2003	08	12	409782	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368349	54344	HACARI	NORTE DE SANTANDER	2003	08	12	409783	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368350	47551	PIVIJAY	MAGDALENA	2003	08	13	409784	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368351	86568	PUERTO ASIS	PUTUMAYO	2003	08	14	409785	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368352	47980	ZONA BANANERA	MAGDALENA	2003	08	14	409786	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
368353	52540	POLICARPA	NARIÑO	2003	08	15	409787	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368354	18029	ALBANIA	CAQUETA	2003	08	15	409788	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
368355	18610	SAN JOSE DEL FRAGUA	CAQUETA	2003	08	15	409789	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368356	00000	SIN INFORMACION	SIN INFORMACION	2003	08	15	409790	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368357	05376	LA CEJA	ANTIOQUIA	2003	08	15	409791	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368358	81736	SARAVENA	ARAUCA	2003	08	16	409792	Mujer		Sin Informacion	Civil					Desconocida	
368359	81736	SARAVENA	ARAUCA	2003	08	16	409793	Mujer		Sin Informacion	Civil					Viva	
368360	20001	VALLEDUPAR	CESAR	2003	08	16	409794	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
368361	54800	TEORAMA	NORTE DE SANTANDER	2003	08	16	409795	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368362	76113	BUGALAGRANDE	VALLE DEL CAUCA	2003	08	16	409796	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368363	05021	ALEJANDRIA	ANTIOQUIA	2003	08	17	409797	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368364	05360	ITAGÜI	ANTIOQUIA	2003	08	17	409798	Hombre		Sin Informacion	Civil					Desconocida	13 a 17
368365	73675	SAN ANTONIO	TOLIMA	2003	08	17	409799	Hombre		Sin Informacion	Civil					Desconocida	
368366	13670	SAN PABLO	BOLIVAR	2003	08	17	409800	Mujer		Sin Informacion	Civil					Desconocida	
368367	13030	ALTOS DEL ROSARIO	BOLIVAR	2003	08	18	409801	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368368	18610	SAN JOSE DEL FRAGUA	CAQUETA	2003	08	18	409802	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368369	52540	POLICARPA	NARIÑO	2003	08	18	409803	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
368370	52694	SAN PEDRO DE CARTAGO	NARIÑO	2003	08	20	409804	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368371	13683	SANTA ROSA	BOLIVAR	2003	08	20	409805	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
368372	47053	ARACATACA	MAGDALENA	2003	08	20	409806	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
368373	27001	QUIBDO	CHOCO	2003	08	20	409807	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	18 a 28
368374	76001	CALI	VALLE DEL CAUCA	2003	08	21	409808	Mujer		Sin Informacion	Civil					Desconocida	
368375	47288	FUNDACION	MAGDALENA	2003	08	21	409809	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
368376	05001	MEDELLIN	ANTIOQUIA	2003	08	22	409810	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368377	23686	SAN PELAYO	CORDOBA	2003	08	22	409811	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368378	20013	AGUSTIN CODAZZI	CESAR	2003	08	23	409812	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368380	70678	SAN BENITO ABAD	SUCRE	2003	08	23	409814	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
368381	70678	SAN BENITO ABAD	SUCRE	2003	08	23	409817	Mujer		Sin Informacion	Civil					Desconocida	
368381	70678	SAN BENITO ABAD	SUCRE	2003	08	23	409815	Mujer		Sin Informacion	Civil					Desconocida	
368381	70678	SAN BENITO ABAD	SUCRE	2003	08	23	409816	Mujer		Sin Informacion	Civil					Desconocida	
368381	70678	SAN BENITO ABAD	SUCRE	2003	08	23	409818	Mujer		Sin Informacion	Civil					Desconocida	
368385	18001	FLORENCIA	CAQUETA	2003	08	24	409819	Hombre		Sin Informacion	Civil					Desconocida	18 a 28
368387	86865	VALLE DEL GUAMUEZ	PUTUMAYO	2003	08	25	409821	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368388	18029	ALBANIA	CAQUETA	2003	08	25	409822	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368389	13894	ZAMBRANO	BOLIVAR	2003	08	25	409823	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368390	66687	SANTUARIO	RISARALDA	2003	08	25	409824	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
368391	20228	CURUMANI	CESAR	2003	08	26	409825	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
368392	76100	BOLIVAR	VALLE DEL CAUCA	2003	08	26	409826	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	13 a 17
368393	20710	SAN ALBERTO	CESAR	2003	08	26	409827	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
368394	05001	MEDELLIN	ANTIOQUIA	2003	08	26	409828	Mujer		Sin Informacion	Civil					Muerta	13 a 17
368395	05031	AMALFI	ANTIOQUIA	2003	08	27	409829	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368396	13688	SANTA ROSA DEL SUR	BOLIVAR	2003	08	28	409830	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
368397	17541	PENSILVANIA	CALDAS	2003	08	28	409831	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
368398	17541	PENSILVANIA	CALDAS	2003	08	29	409832	Hombre		Sin Informacion	Civil					Desconocida	0 a 6
368399	17541	PENSILVANIA	CALDAS	2003	08	29	409833	Mujer		Sin Informacion	Civil					Desconocida	0 a 6
368400	05425	MACEO	ANTIOQUIA	2003	08	30	409834	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
368401	47460	NUEVA GRANADA	MAGDALENA	2003	08	30	409835	Hombre		Sin Informacion	Civil					Desconocida	18 a 28
368402	19392	LA SIERRA	CAUCA	2003	09	01	409836	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
368403	68081	BARRANCABERMEJA	SANTANDER	2003	09	01	409837	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368404	50270	EL DORADO	META	2003	09	01	409838	Mujer		Sin Informacion	Civil					Desconocida	
368405	05001	MEDELLIN	ANTIOQUIA	2003	09	01	409839	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368407	86865	VALLE DEL GUAMUEZ	PUTUMAYO	2003	09	01	409841	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368409	52540	POLICARPA	NARIÑO	2003	09	02	409843	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
368410	20238	EL COPEY	CESAR	2003	09	03	409844	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368411	54720	SARDINATA	NORTE DE SANTANDER	2003	09	03	409845	Mujer		Sin Informacion	Civil					Muerta	
368412	76828	TRUJILLO	VALLE DEL CAUCA	2003	09	05	409846	Hombre		Sin Informacion	Civil					Desconocida	40 a 59
368413	05756	SONSON	ANTIOQUIA	2003	09	05	409847	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368414	76828	TRUJILLO	VALLE DEL CAUCA	2003	09	05	409848	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368415	54313	GRAMALOTE	NORTE DE SANTANDER	2003	09	06	409849	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
368416	47268	EL RETEN	MAGDALENA	2003	09	06	409850	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368417	47980	ZONA BANANERA	MAGDALENA	2003	09	07	409851	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368418	05756	SONSON	ANTIOQUIA	2003	09	07	409852	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
368419	85440	VILLANUEVA	CASANARE	2003	09	09	409853	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368420	23068	AYAPEL	CORDOBA	2003	09	09	409854	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368421	66594	QUINCHIA	RISARALDA	2003	09	10	409855	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368422	52287	FUNES	NARIÑO	2003	09	12	409856	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
368424	05055	ARGELIA	ANTIOQUIA	2003	09	13	409858	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368426	52540	POLICARPA	NARIÑO	2003	09	14	409860	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
368427	05756	SONSON	ANTIOQUIA	2003	09	15	409861	Mujer		Sin Informacion	Civil					Desconocida	
368428	47555	PLATO	MAGDALENA	2003	09	15	409862	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
368429	13683	SANTA ROSA	BOLIVAR	2003	09	15	409863	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
368430	68385	LANDAZURI	SANTANDER	2003	09	15	409864	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368431	52418	LOS ANDES	NARIÑO	2003	09	15	409865	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368435	47268	EL RETEN	MAGDALENA	2003	09	17	409869	Hombre		Sin Informacion	Civil					Desconocida	18 a 28
368436	86320	ORITO	PUTUMAYO	2003	09	18	409870	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368437	70823	TOLU VIEJO	SUCRE	2003	09	18	409871	Hombre		Sin Informacion	Civil					Muerta	
368438	25297	GACHETA	CUNDINAMARCA	2003	09	19	409872	Mujer		Campesino	Civil					Desconocida	29 a 39
368439	05313	GRANADA	ANTIOQUIA	2003	09	19	409873	Hombre		Sin Informacion	Civil					Desconocida	29 a 39
368440	47660	SABANAS DE SAN ANGEL	MAGDALENA	2003	09	19	409874	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368441	05001	MEDELLIN	ANTIOQUIA	2003	09	19	409875	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368442	86865	VALLE DEL GUAMUEZ	PUTUMAYO	2003	09	20	409876	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
368443	70473	MORROA	SUCRE	2003	09	20	409877	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
368444	05887	YARUMAL	ANTIOQUIA	2003	09	20	409878	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
368445	86865	VALLE DEL GUAMUEZ	PUTUMAYO	2003	09	20	409879	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
368446	13894	ZAMBRANO	BOLIVAR	2003	09	20	409880	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
368447	47268	EL RETEN	MAGDALENA	2003	09	20	409881	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368448	52540	POLICARPA	NARIÑO	2003	09	21	409882	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
368449	70000	SIN INFORMACION	SUCRE	2003	09	22	409883	Mujer		Sin Informacion	Civil					Viva	
368450	47660	SABANAS DE SAN ANGEL	MAGDALENA	2003	09	22	409884	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368451	73678	SAN LUIS	TOLIMA	2003	09	22	409885	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
368452	99773	CUMARIBO	VICHADA	2003	09	23	409886	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
368453	05055	ARGELIA	ANTIOQUIA	2003	09	23	409887	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
368454	70713	SAN ONOFRE	SUCRE	2003	09	25	409888	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
